îÑè„ID,å⁄ãqID,å_ñÒID,îÑè„ì˙,îÑè„
S-1172814,C-1000050,N-1000057,2022/12/7,21000
S-1172815,C-1001092,N-1002646,2022/12/7,21000
S-1172816,C-1000844,N-1001770,2022/12/7,21000
S-1172817,C-1000844,N-1001768,2022/12/7,21000
S-1172830,C-1001664,N-1004624,2022/12/7,80000
S-1172831,C-1000395,N-1000567,2022/12/7,30000
S-1172832,C-1001562,N-1004334,2022/12/7,30000
S-1172833,C-1001174,N-1002988,2022/12/7,80000
S-1172834,C-1001664,N-1004623,2022/12/7,80000
S-1172835,C-1001316,N-1003418,2022/12/7,80000
S-1172836,C-1000395,N-1000569,2022/12/7,30000
S-1172837,C-1000290,N-1004200,2022/12/7,15000
S-1172846,C-1001302,N-1003417,2022/12/7,30000
S-1172847,C-1000395,N-1000570,2022/12/7,30000
S-1172848,C-1001666,N-1004621,2022/12/7,29000
S-1172849,C-1001302,N-1004618,2022/12/7,13000
S-1172850,C-1000395,N-1000572,2022/12/7,30000
S-1172851,C-1000934,N-1002118,2022/12/7,9000
S-1172852,C-1001582,N-1004415,2022/12/7,50000
S-1172853,C-1000674,N-1001233,2022/12/7,13000
S-1172854,C-1000290,N-1000382,2022/12/7,15000
S-1172855,C-1000674,N-1001234,2022/12/7,13000
S-1172856,C-1000750,N-1002117,2022/12/7,21000
S-1172857,C-1000277,N-1000908,2022/12/7,29000
S-1172858,C-1001582,N-1004416,2022/12/7,50000
S-1172859,C-1000277,N-1000909,2022/12/7,29000
S-1172860,C-1001666,N-1004620,2022/12/7,29000
S-1172861,C-1001666,N-1004619,2022/12/7,29000
S-1172874,C-1001599,N-1004417,2022/12/7,6000
S-1172875,C-1001363,N-1003636,2022/12/7,13000
S-1172876,C-1001176,N-1002987,2022/12/7,29000
S-1172877,C-1000535,N-1000907,2022/12/7,10000
S-1172878,C-1001666,N-1004622,2022/12/7,29000
S-1172879,C-1000050,N-1000058,2022/12/7,21000
S-1172880,C-1001174,N-1002985,2022/12/7,80000
S-1172881,C-1001094,N-1002641,2022/12/7,50000
S-1172890,C-1001094,N-1002640,2022/12/7,50000
S-1172891,C-1000844,N-1001769,2022/12/7,80000
S-1172892,C-1000909,N-1002050,2022/12/7,29000
S-1172893,C-1001181,N-1002984,2022/12/7,50000
S-1172894,C-1000290,N-1002642,2022/12/7,15000
S-1172895,C-1001096,N-1002638,2022/12/7,29000
S-1172896,C-1000290,N-1000377,2022/12/7,15000
S-1172897,C-1001181,N-1002982,2022/12/7,50000
S-1172898,C-1000290,N-1000378,2022/12/7,15000
S-1172899,C-1001666,N-1004617,2022/12/7,29000
S-1172900,C-1000290,N-1000379,2022/12/7,15000
S-1172901,C-1000601,N-1004625,2022/12/7,21000
S-1172902,C-1000305,N-1002342,2022/12/7,80000
S-1172903,C-1001092,N-1002644,2022/12/7,21000
S-1172904,C-1000750,N-1002116,2022/12/7,21000
S-1172911,C-1000674,N-1002426,2022/12/7,13000
S-1172912,C-1001176,N-1002986,2022/12/7,29000
S-1172913,C-1000258,N-1000331,2022/12/8,50000
S-1172914,C-1001201,N-1003064,2022/12/8,30000
S-1172915,C-1001201,N-1003065,2022/12/8,30000
S-1172916,C-1000325,N-1003590,2022/12/8,21000
S-1172917,C-1000536,N-1000916,2022/12/8,15000
S-1172918,C-1001201,N-1003066,2022/12/8,30000
S-1172925,C-1001653,N-1004628,2022/12/8,30000
S-1172926,C-1000536,N-1000914,2022/12/8,15000
S-1172927,C-1000413,N-1000605,2022/12/8,80000
S-1172928,C-1001123,N-1002815,2022/12/8,21000
S-1172929,C-1001123,N-1002816,2022/12/8,21000
S-1172930,C-1000231,N-1000602,2022/12/8,10000
S-1172931,C-1000636,N-1001459,2022/12/8,50000
S-1172932,C-1001719,N-1004764,2022/12/8,30000
S-1172936,C-1001653,N-1004629,2022/12/8,30000
S-1172937,C-1001111,N-1002721,2022/12/8,15000
S-1172938,C-1000774,N-1001514,2022/12/8,13000
S-1172939,C-1000636,N-1001458,2022/12/8,50000
S-1172940,C-1000486,N-1001276,2022/12/8,10000
S-1172941,C-1000678,N-1003474,2022/12/8,6000
S-1172942,C-1000413,N-1002818,2022/12/8,80000
S-1172943,C-1000231,N-1000601,2022/12/8,10000
S-1172946,C-1000806,N-1001633,2022/12/8,50000
S-1172947,C-1000006,N-1001852,2022/12/8,21000
S-1172948,C-1000501,N-1000784,2022/12/8,15000
S-1172949,C-1001552,N-1004336,2022/12/8,15000
S-1172950,C-1001158,N-1003540,2022/12/8,15000
S-1172951,C-1000991,N-1002344,2022/12/8,80000
S-1172952,C-1001609,N-1004421,2022/12/8,10000
S-1172953,C-1000231,N-1000607,2022/12/8,10000
S-1172954,C-1000991,N-1002345,2022/12/8,80000
S-1172955,C-1000628,N-1001983,2022/12/8,30000
S-1172956,C-1000231,N-1004420,2022/12/8,10000
S-1172957,C-1000258,N-1000329,2022/12/8,50000
S-1172958,C-1000210,N-1000252,2022/12/8,15000
S-1172959,C-1001008,N-1002347,2022/12/8,13000
S-1172960,C-1000991,N-1002343,2022/12/8,80000
S-1172961,C-1000716,N-1004627,2022/12/8,30000
S-1172965,C-1001609,N-1004419,2022/12/8,10000
S-1172966,C-1000258,N-1000330,2022/12/8,50000
S-1172967,C-1000678,N-1004496,2022/12/8,6000
S-1172968,C-1001008,N-1002349,2022/12/8,13000
S-1172969,C-1000018,N-1003737,2022/12/8,30000
S-1172970,C-1000716,N-1003148,2022/12/8,10000
S-1172971,C-1000258,N-1000332,2022/12/8,50000
S-1172972,C-1000806,N-1001634,2022/12/8,50000
S-1172977,C-1001279,N-1003326,2022/12/8,80000
S-1172978,C-1000846,N-1001776,2022/12/8,30000
S-1172979,C-1000293,N-1000385,2022/12/8,6000
S-1172980,C-1000054,N-1001182,2022/12/8,6000
S-1172981,C-1000127,N-1000280,2022/12/8,10000
S-1172982,C-1000293,N-1000383,2022/12/8,6000
S-1172983,C-1000678,N-1002990,2022/12/8,6000
S-1172984,C-1000462,N-1000693,2022/12/8,50000
S-1172985,C-1001377,N-1003641,2022/12/8,13000
S-1172986,C-1000501,N-1003510,2022/12/8,15000
S-1172991,C-1000144,N-1004201,2022/12/8,15000
S-1172992,C-1000846,N-1001779,2022/12/8,80000
S-1172993,C-1001641,N-1004555,2022/12/8,50000
S-1172994,C-1000054,N-1001179,2022/12/8,6000
S-1172995,C-1000716,N-1002989,2022/12/8,10000
S-1172996,C-1000008,N-1000279,2022/12/8,50000
S-1172997,C-1001719,N-1004765,2022/12/8,30000
S-1172998,C-1001641,N-1004552,2022/12/8,50000
S-1173003,C-1001547,N-1004263,2022/12/8,30000
S-1173004,C-1000293,N-1000384,2022/12/8,6000
S-1173005,C-1000054,N-1003420,2022/12/8,6000
S-1173006,C-1000462,N-1000697,2022/12/8,50000
S-1173007,C-1000462,N-1000696,2022/12/8,50000
S-1173008,C-1001652,N-1004554,2022/12/8,21000
S-1173009,C-1001547,N-1004262,2022/12/8,30000
S-1173010,C-1001652,N-1004553,2022/12/8,21000
S-1173012,C-1000462,N-1000698,2022/12/8,50000
S-1173013,C-1000162,N-1000306,2022/12/8,50000
S-1173014,C-1001123,N-1004630,2022/12/8,21000
S-1173015,C-1000018,N-1001127,2022/12/8,30000
S-1173016,C-1000210,N-1003838,2022/12/8,15000
S-1173017,C-1000538,N-1001097,2022/12/8,13000
S-1173018,C-1000325,N-1001054,2022/12/8,50000
S-1173019,C-1000325,N-1001053,2022/12/8,50000
S-1173021,C-1000462,N-1000691,2022/12/8,50000
S-1173022,C-1001008,N-1003837,2022/12/8,13000
S-1173023,C-1001279,N-1003687,2022/12/8,80000
S-1173024,C-1000462,N-1000699,2022/12/8,50000
S-1173025,C-1000325,N-1001052,2022/12/8,50000
S-1173026,C-1000231,N-1003836,2022/12/8,10000
S-1173027,C-1000231,N-1002427,2022/12/8,10000
S-1173028,C-1001377,N-1003640,2022/12/8,13000
S-1173032,C-1000716,N-1001376,2022/12/8,10000
S-1173033,C-1000716,N-1001375,2022/12/8,10000
S-1173034,C-1000162,N-1000309,2022/12/8,50000
S-1173035,C-1000335,N-1000474,2022/12/8,80000
S-1173036,C-1001201,N-1004268,2022/12/8,30000
S-1173037,C-1000897,N-1001980,2022/12/8,9000
S-1173038,C-1000628,N-1001981,2022/12/8,30000
S-1173039,C-1000462,N-1000692,2022/12/8,50000
S-1173043,C-1001279,N-1004062,2022/12/8,80000
S-1173044,C-1000537,N-1000918,2022/12/9,30000
S-1173045,C-1000041,N-1002121,2022/12/9,21000
S-1173046,C-1000911,N-1002056,2022/12/9,10000
S-1173047,C-1001722,N-1004766,2022/12/9,21000
S-1173048,C-1000051,N-1000062,2022/12/9,21000
S-1173049,C-1000052,N-1000064,2022/12/9,50000
S-1173050,C-1000911,N-1002053,2022/12/9,10000
S-1173054,C-1000502,N-1000786,2022/12/9,80000
S-1173055,C-1000910,N-1002058,2022/12/9,80000
S-1173056,C-1000036,N-1001130,2022/12/9,13000
S-1173057,C-1000911,N-1002059,2022/12/9,10000
S-1173058,C-1000405,N-1001055,2022/12/9,50000
S-1173059,C-1000036,N-1001129,2022/12/9,13000
S-1173060,C-1001722,N-1004768,2022/12/9,21000
S-1173061,C-1001249,N-1003231,2022/12/9,50000
S-1173067,C-1000143,N-1000167,2022/12/9,30000
S-1173068,C-1001249,N-1003232,2022/12/9,50000
S-1173069,C-1000883,N-1001900,2022/12/9,9000
S-1173070,C-1000036,N-1001132,2022/12/9,13000
S-1173071,C-1001319,N-1004767,2022/12/9,80000
S-1173072,C-1001576,N-1004341,2022/12/9,21000
S-1173073,C-1001576,N-1004340,2022/12/9,21000
S-1173074,C-1000143,N-1000168,2022/12/9,21000
S-1173076,C-1000108,N-1000124,2022/12/9,13000
S-1173077,C-1000051,N-1000059,2022/12/9,30000
S-1173078,C-1001262,N-1003233,2022/12/9,10000
S-1173079,C-1001576,N-1004339,2022/12/9,21000
S-1173080,C-1001262,N-1003234,2022/12/9,10000
S-1173081,C-1000108,N-1000125,2022/12/9,13000
S-1173082,C-1001563,N-1004338,2022/12/9,30000
S-1173083,C-1000502,N-1000785,2022/12/9,80000
S-1173085,C-1000098,N-1000113,2022/12/9,21000
S-1173086,C-1001340,N-1003541,2022/12/9,50000
S-1173087,C-1000143,N-1000166,2022/12/9,30000
S-1173088,C-1000051,N-1000065,2022/12/9,21000
S-1173089,C-1001444,N-1003976,2022/12/9,50000
S-1173090,C-1000649,N-1003977,2022/12/9,13000
S-1173091,C-1001563,N-1004631,2022/12/9,30000
S-1173092,C-1000936,N-1002124,2022/12/9,6000
S-1173098,C-1000936,N-1002122,2022/12/9,6000
S-1173099,C-1001340,N-1003543,2022/12/9,50000
S-1173100,C-1000306,N-1000432,2022/12/9,21000
S-1173101,C-1000051,N-1000060,2022/12/9,30000
S-1173102,C-1000898,N-1001985,2022/12/9,15000
S-1173103,C-1000098,N-1002908,2022/12/9,6000
S-1173104,C-1000898,N-1004132,2022/12/9,15000
S-1173105,C-1000007,N-1000000,2022/12/9,21000
S-1173110,C-1000847,N-1001789,2022/12/9,13000
S-1173111,C-1000847,N-1001785,2022/12/9,13000
S-1173112,C-1000649,N-1003591,2022/12/9,13000
S-1173113,C-1000441,N-1003421,2022/12/9,9000
S-1173114,C-1000167,N-1000207,2022/12/9,50000
S-1173115,C-1000847,N-1001787,2022/12/9,13000
S-1173116,C-1000870,N-1001856,2022/12/9,30000
S-1173117,C-1000673,N-1001988,2022/12/9,9000
S-1173118,C-1000898,N-1003839,2022/12/9,15000
S-1173119,C-1000167,N-1000206,2022/12/9,50000
S-1173120,C-1000108,N-1003938,2022/12/9,30000
S-1173121,C-1000649,N-1001184,2022/12/9,13000
S-1173122,C-1000847,N-1001786,2022/12/9,13000
S-1173123,C-1000649,N-1003689,2022/12/9,13000
S-1173124,C-1000649,N-1001185,2022/12/9,13000
S-1173125,C-1000752,N-1001460,2022/12/9,50000
S-1173126,C-1000350,N-1000612,2022/12/9,15000
S-1173127,C-1000007,N-1002820,2022/12/9,21000
S-1173128,C-1001145,N-1002821,2022/12/9,30000
S-1173129,C-1000649,N-1001186,2022/12/9,13000
S-1173130,C-1000441,N-1000670,2022/12/9,9000
S-1173131,C-1000649,N-1001187,2022/12/9,13000
S-1173132,C-1000649,N-1001188,2022/12/9,13000
S-1173133,C-1000898,N-1003890,2022/12/9,15000
S-1173134,C-1000649,N-1001189,2022/12/9,13000
S-1173135,C-1001145,N-1002823,2022/12/9,30000
S-1173136,C-1000350,N-1000608,2022/12/9,15000
S-1173137,C-1000052,N-1000061,2022/12/9,50000
S-1173138,C-1001481,N-1004064,2022/12/9,9000
S-1173145,C-1001369,N-1003643,2022/12/9,13000
S-1173146,C-1000589,N-1001516,2022/12/9,13000
S-1173147,C-1000052,N-1002647,2022/12/9,50000
S-1173148,C-1000673,N-1001987,2022/12/9,9000
S-1173149,C-1001077,N-1002723,2022/12/9,10000
S-1173150,C-1000502,N-1003691,2022/12/9,80000
S-1173151,C-1000870,N-1004202,2022/12/9,30000
S-1173152,C-1000360,N-1001349,2022/12/9,10000
S-1173157,C-1000589,N-1001517,2022/12/9,13000
S-1173158,C-1000331,N-1001791,2022/12/9,10000
S-1173159,C-1000673,N-1001986,2022/12/9,9000
S-1173160,C-1000649,N-1002724,2022/12/9,13000
S-1173161,C-1000483,N-1001348,2022/12/9,50000
S-1173162,C-1000847,N-1001783,2022/12/9,13000
S-1173163,C-1001314,N-1003422,2022/12/9,50000
S-1173164,C-1001531,N-1004203,2022/12/9,10000
S-1173165,C-1001145,N-1003690,2022/12/9,30000
S-1173166,C-1001481,N-1004063,2022/12/9,9000
S-1173167,C-1000483,N-1001347,2022/12/9,50000
S-1173168,C-1001116,N-1002725,2022/12/9,80000
S-1173169,C-1000098,N-1002537,2022/12/9,21000
S-1173170,C-1001319,N-1003477,2022/12/9,80000
S-1173171,C-1000847,N-1001790,2022/12/9,13000
S-1173172,C-1001531,N-1004204,2022/12/9,10000
S-1173173,C-1000331,N-1001788,2022/12/9,10000
S-1173174,C-1000589,N-1001518,2022/12/9,13000
S-1173175,C-1001138,N-1003939,2022/12/10,13000
S-1173176,C-1000489,N-1000760,2022/12/10,6000
S-1173177,C-1000353,N-1001544,2022/12/10,15000
S-1173178,C-1001184,N-1002997,2022/12/10,9000
S-1173179,C-1000240,N-1003328,2022/12/10,13000
S-1173180,C-1000677,N-1001237,2022/12/10,30000
S-1173181,C-1001700,N-1004701,2022/12/10,50000
S-1173182,C-1000827,N-1001903,2022/12/10,80000
S-1173183,C-1000677,N-1001238,2022/12/10,30000
S-1173184,C-1001183,N-1002995,2022/12/10,21000
S-1173185,C-1000372,N-1001380,2022/12/10,30000
S-1173186,C-1001184,N-1002998,2022/12/10,9000
S-1173187,C-1000040,N-1001858,2022/12/10,21000
S-1173188,C-1000333,N-1001378,2022/12/10,50000
S-1173189,C-1001184,N-1003648,2022/12/10,6000
S-1173190,C-1001696,N-1004704,2022/12/10,29000
S-1173191,C-1000240,N-1003332,2022/12/10,13000
S-1173192,C-1000567,N-1001585,2022/12/10,80000
S-1173193,C-1000318,N-1003544,2022/12/10,29000
S-1173194,C-1000619,N-1004556,2022/12/10,30000
S-1173195,C-1001696,N-1004705,2022/12/10,29000
S-1173197,C-1001379,N-1003692,2022/12/10,13000
S-1173198,C-1001682,N-1004706,2022/12/10,13000
S-1173199,C-1000040,N-1003546,2022/12/10,21000
S-1173200,C-1001368,N-1003647,2022/12/10,30000
S-1173201,C-1001682,N-1004703,2022/12/10,13000
S-1173202,C-1001017,N-1002435,2022/12/10,30000
S-1173203,C-1000466,N-1004769,2022/12/10,30000
S-1173204,C-1001348,N-1003547,2022/12/10,30000
S-1173206,C-1001348,N-1003548,2022/12/10,30000
S-1173207,C-1001138,N-1003593,2022/12/10,13000
S-1173208,C-1000240,N-1000312,2022/12/10,13000
S-1173209,C-1000061,N-1001013,2022/12/10,10000
S-1173210,C-1001379,N-1003693,2022/12/10,13000
S-1173211,C-1001021,N-1002433,2022/12/10,50000
S-1173212,C-1001694,N-1004707,2022/12/10,80000
S-1173213,C-1001433,N-1003940,2022/12/10,13000
S-1173222,C-1000240,N-1003329,2022/12/10,13000
S-1173223,C-1001138,N-1002824,2022/12/10,13000
S-1173224,C-1000677,N-1002651,2022/12/10,30000
S-1173225,C-1000489,N-1000762,2022/12/10,6000
S-1173226,C-1000337,N-1000476,2022/12/10,9000
S-1173227,C-1001348,N-1003549,2022/12/10,30000
S-1173228,C-1000736,N-1004342,2022/12/10,13000
S-1173229,C-1000240,N-1004423,2022/12/10,13000
S-1173230,C-1001504,N-1004133,2022/12/10,10000
S-1173239,C-1001081,N-1004770,2022/12/10,13000
S-1173240,C-1001656,N-1004632,2022/12/10,30000
S-1173241,C-1001017,N-1002436,2022/12/10,30000
S-1173242,C-1000464,N-1000702,2022/12/10,29000
S-1173243,C-1000629,N-1001133,2022/12/10,80000
S-1173244,C-1001700,N-1004702,2022/12/10,50000
S-1173245,C-1000466,N-1000701,2022/12/10,30000
S-1173246,C-1000827,N-1002911,2022/12/10,80000
S-1173255,C-1001081,N-1002656,2022/12/10,50000
S-1173256,C-1001184,N-1004205,2022/12/10,9000
S-1173257,C-1000464,N-1000704,2022/12/10,29000
S-1173258,C-1001656,N-1004633,2022/12/10,30000
S-1173259,C-1000466,N-1000700,2022/12/10,30000
S-1173260,C-1001020,N-1002430,2022/12/10,30000
S-1173261,C-1000807,N-1001636,2022/12/10,21000
S-1173262,C-1000629,N-1004422,2022/12/10,80000
S-1173271,C-1001089,N-1002654,2022/12/10,30000
S-1173272,C-1000807,N-1002652,2022/12/10,21000
S-1173273,C-1000318,N-1000870,2022/12/10,29000
S-1173274,C-1000827,N-1001904,2022/12/10,80000
S-1173275,C-1000464,N-1000703,2022/12/10,29000
S-1173276,C-1000372,N-1003237,2022/12/10,30000
S-1173277,C-1000979,N-1002286,2022/12/10,50000
S-1173278,C-1000016,N-1004066,2022/12/10,50000
S-1173280,C-1001017,N-1002540,2022/12/10,30000
S-1173281,C-1001611,N-1004497,2022/12/10,6000
S-1173282,C-1001308,N-1003649,2022/12/11,21000
S-1173283,C-1000809,N-1001639,2022/12/11,50000
S-1173284,C-1000670,N-1001640,2022/12/11,50000
S-1173285,C-1000055,N-1000066,2022/12/11,13000
S-1173286,C-1001466,N-1004070,2022/12/11,10000
S-1173287,C-1001134,N-1004638,2022/12/11,29000
S-1173288,C-1000329,N-1003239,2022/12/11,50000
S-1173289,C-1001298,N-1003334,2022/12/11,30000
S-1173290,C-1001523,N-1004207,2022/12/11,13000
S-1173294,C-1001676,N-1004637,2022/12/11,80000
S-1173295,C-1001112,N-1002729,2022/12/11,9000
S-1173296,C-1001595,N-1004427,2022/12/11,15000
S-1173297,C-1000055,N-1000067,2022/12/11,13000
S-1173298,C-1001506,N-1004135,2022/12/11,15000
S-1173299,C-1000890,N-1001954,2022/12/11,21000
S-1173300,C-1000295,N-1000392,2022/12/11,50000
S-1173301,C-1000809,N-1001641,2022/12/11,80000
S-1173303,C-1000480,N-1001952,2022/12/11,30000
S-1173304,C-1000890,N-1001953,2022/12/11,21000
S-1173305,C-1000794,N-1001590,2022/12/11,10000
S-1173306,C-1000685,N-1001643,2022/12/11,29000
S-1173307,C-1000099,N-1002439,2022/12/11,21000
S-1173308,C-1000794,N-1001589,2022/12/11,10000
S-1173309,C-1001015,N-1002440,2022/12/11,9000
S-1173318,C-1000913,N-1002067,2022/12/11,30000
S-1173319,C-1000357,N-1001277,2022/12/11,30000
S-1173320,C-1000794,N-1002443,2022/12/11,10000
S-1173321,C-1000911,N-1002130,2022/12/11,50000
S-1173322,C-1001015,N-1003240,2022/12/11,9000
S-1173323,C-1000261,N-1000338,2022/12/11,9000
S-1173324,C-1001595,N-1004424,2022/12/11,15000
S-1173325,C-1000295,N-1000390,2022/12/11,50000
S-1173326,C-1001298,N-1003425,2022/12/11,30000
S-1173327,C-1000295,N-1000391,2022/12/11,50000
S-1173328,C-1001669,N-1004640,2022/12/11,13000
S-1173329,C-1000809,N-1001644,2022/12/11,80000
S-1173330,C-1001295,N-1003336,2022/12/11,6000
S-1173337,C-1001295,N-1003335,2022/12/11,6000
S-1173338,C-1000295,N-1000389,2022/12/11,50000
S-1173339,C-1001051,N-1002542,2022/12/11,50000
S-1173340,C-1001466,N-1004071,2022/12/11,10000
S-1173341,C-1001594,N-1004426,2022/12/11,9000
S-1173342,C-1000809,N-1001642,2022/12/11,80000
S-1173343,C-1001308,N-1003432,2022/12/11,21000
S-1173344,C-1000753,N-1001462,2022/12/11,50000
S-1173345,C-1001676,N-1004636,2022/12/11,80000
S-1173347,C-1001112,N-1004209,2022/12/11,9000
S-1173348,C-1001555,N-1004272,2022/12/11,29000
S-1173349,C-1001308,N-1003427,2022/12/11,21000
S-1173350,C-1000329,N-1000970,2022/12/11,50000
S-1173351,C-1001521,N-1004211,2022/12/11,30000
S-1173352,C-1000794,N-1004137,2022/12/11,10000
S-1173353,C-1000295,N-1000395,2022/12/11,50000
S-1173355,C-1000397,N-1000575,2022/12/11,10000
S-1173356,C-1000261,N-1004429,2022/12/11,21000
S-1173357,C-1000146,N-1000170,2022/12/11,6000
S-1173358,C-1000241,N-1000317,2022/12/11,29000
S-1173359,C-1001466,N-1004069,2022/12/11,10000
S-1173360,C-1001555,N-1004270,2022/12/11,29000
S-1173361,C-1001308,N-1003424,2022/12/11,21000
S-1173363,C-1000295,N-1000386,2022/12/11,50000
S-1173364,C-1001555,N-1004269,2022/12/11,29000
S-1173365,C-1001650,N-1004557,2022/12/11,29000
S-1173366,C-1001466,N-1004067,2022/12/11,10000
S-1173367,C-1000295,N-1000393,2022/12/11,50000
S-1173368,C-1000039,N-1004210,2022/12/11,30000
S-1173369,C-1000295,N-1000387,2022/12/11,50000
S-1173371,C-1000809,N-1001638,2022/12/11,50000
S-1173372,C-1001310,N-1003431,2022/12/11,15000
S-1173373,C-1000329,N-1000971,2022/12/11,50000
S-1173374,C-1000241,N-1000314,2022/12/11,29000
S-1173375,C-1001466,N-1004068,2022/12/11,10000
S-1173376,C-1001629,N-1004499,2022/12/11,50000
S-1173377,C-1001295,N-1003426,2022/12/11,6000
S-1173379,C-1001153,N-1002913,2022/12/11,80000
S-1173380,C-1000295,N-1000388,2022/12/11,50000
S-1173381,C-1001112,N-1002728,2022/12/11,9000
S-1173382,C-1001051,N-1003799,2022/12/11,13000
S-1173383,C-1001676,N-1004635,2022/12/11,80000
S-1173384,C-1000809,N-1003841,2022/12/11,50000
S-1173385,C-1001610,N-1004428,2022/12/11,13000
S-1173386,C-1000753,N-1001465,2022/12/11,21000
S-1173387,C-1001153,N-1003241,2022/12/11,80000
S-1173388,C-1001153,N-1003798,2022/12/11,80000
S-1173389,C-1001610,N-1004430,2022/12/11,13000
S-1173390,C-1000809,N-1003480,2022/12/11,80000
S-1173391,C-1001375,N-1003651,2022/12/11,50000
S-1173392,C-1001134,N-1002834,2022/12/11,29000
S-1173393,C-1001629,N-1004500,2022/12/11,50000
S-1173394,C-1001523,N-1004208,2022/12/11,13000
S-1173395,C-1000261,N-1002999,2022/12/11,9000
S-1173396,C-1001676,N-1004634,2022/12/11,80000
S-1173397,C-1001295,N-1003333,2022/12/11,6000
S-1173398,C-1000753,N-1001463,2022/12/11,21000
S-1173403,C-1001707,N-1004772,2022/12/12,30000
S-1173404,C-1001647,N-1004564,2022/12/12,13000
S-1173405,C-1001721,N-1004771,2022/12/12,13000
S-1173406,C-1001588,N-1004431,2022/12/12,9000
S-1173407,C-1001721,N-1004777,2022/12/12,13000
S-1173408,C-1001707,N-1004773,2022/12/12,30000
S-1173409,C-1000171,N-1003242,2022/12/12,50000
S-1173415,C-1000958,N-1002195,2022/12/12,50000
S-1173416,C-1001472,N-1004562,2022/12/12,15000
S-1173417,C-1000811,N-1001646,2022/12/12,15000
S-1173418,C-1001647,N-1004561,2022/12/12,13000
S-1173419,C-1001420,N-1003896,2022/12/12,9000
S-1173420,C-1001005,N-1002360,2022/12/12,50000
S-1173421,C-1001339,N-1003513,2022/12/12,15000
S-1173422,C-1000786,N-1004560,2022/12/12,21000
S-1173423,C-1001420,N-1003895,2022/12/12,9000
S-1173424,C-1001339,N-1003512,2022/12/12,15000
S-1173425,C-1001638,N-1004559,2022/12/12,50000
S-1173426,C-1001005,N-1002359,2022/12/12,50000
S-1173434,C-1000699,N-1001322,2022/12/12,80000
S-1173435,C-1001063,N-1004710,2022/12/12,30000
S-1173436,C-1001721,N-1004776,2022/12/12,13000
S-1173437,C-1000981,N-1004709,2022/12/12,80000
S-1173438,C-1000699,N-1001321,2022/12/12,80000
S-1173439,C-1001707,N-1004775,2022/12/12,30000
S-1173440,C-1000699,N-1001320,2022/12/12,80000
S-1173441,C-1000147,N-1002730,2022/12/12,13000
S-1173442,C-1001721,N-1004774,2022/12/12,13000
S-1173443,C-1000647,N-1002731,2022/12/12,6000
S-1173451,C-1001462,N-1003981,2022/12/12,30000
S-1173452,C-1000399,N-1001017,2022/12/12,30000
S-1173453,C-1000169,N-1003338,2022/12/12,30000
S-1173454,C-1001018,N-1003842,2022/12/12,29000
S-1173455,C-1001536,N-1004277,2022/12/12,21000
S-1173456,C-1001063,N-1002548,2022/12/12,30000
S-1173457,C-1001553,N-1004276,2022/12/12,29000
S-1173460,C-1001545,N-1004275,2022/12/12,21000
S-1173461,C-1001230,N-1003153,2022/12/12,80000
S-1173462,C-1001536,N-1004274,2022/12/12,21000
S-1173463,C-1001553,N-1004273,2022/12/12,29000
S-1173464,C-1000169,N-1000210,2022/12/12,30000
S-1173465,C-1000171,N-1000211,2022/12/12,10000
S-1173466,C-1001545,N-1004278,2022/12/12,21000
S-1173469,C-1000247,N-1000508,2022/12/12,50000
S-1173470,C-1000169,N-1000213,2022/12/12,30000
S-1173471,C-1000169,N-1000214,2022/12/12,30000
S-1173472,C-1001322,N-1003481,2022/12/12,50000
S-1173473,C-1000127,N-1000146,2022/12/12,50000
S-1173474,C-1000169,N-1000215,2022/12/12,30000
S-1173475,C-1000381,N-1001470,2022/12/12,80000
S-1173478,C-1001619,N-1004501,2022/12/12,15000
S-1173479,C-1000147,N-1000174,2022/12/12,13000
S-1173480,C-1000112,N-1001792,2022/12/12,30000
S-1173481,C-1001322,N-1003482,2022/12/12,50000
S-1173482,C-1000572,N-1000972,2022/12/12,29000
S-1173483,C-1001230,N-1003154,2022/12/12,80000
S-1173484,C-1000172,N-1003155,2022/12/12,21000
S-1173491,C-1000912,N-1002287,2022/12/12,30000
S-1173492,C-1000833,N-1003739,2022/12/12,6000
S-1173493,C-1001472,N-1004073,2022/12/12,15000
